92,54,4,6
82,17,7,6
90,41,5,6
35,17,5,7
1,29,6,6
31,32,5,4
53,23,5,7
41,63,5,4
5,91,5,6
8,55,7,7
77,4,7,7
33,63,6,5
56,44,4,6
68,49,4,5
12,64,4,5
55,2,6,6
48,44,7,4
12,39,6,7
83,36,6,7
85,26,7,6
90,2,5,4
5,74,6,4
18,62,6,7
7,13,4,5
68,96,7,4
36,3,4,5
40,28,5,6
55,34,5,4
37,39,5,7
14,2,5,4
65,4,6,4
18,50,7,7
47,10,7,6
14,15,6,4
44,76,7,7
42,69,7,4
79,72,7,6
88,77,5,5
31,77,6,4
13,28,7,5
1,21,7,7
25,67,5,5
41,11,4,4
65,40,7,4
74,37,6,5
72,62,4,4
24,28,5,6
78,55,6,6
18,85,7,6
4,67,7,6
46,28,6,6
57,13,7,4
84,83,6,6
66,82,6,5
62,45,4,7
73,13,7,6
94,8,6,5
90,67,5,5
79,63,6,7
32,82,4,5
54,61,7,7
64,57,5,4
37,48,7,5
26,48,5,4
75,21,5,5
34,54,6,4
76,28,4,5
56,87,5,7
13,7,6,6
14,23,6,4
10,84,4,4
94,77,5,4
15,76,6,6
66,67,6,4
93,28,5,6
1,81,6,6
20,41,6,6
57,75,4,5
31,96,6,4
40,90,6,6
63,76,6,5
48,51,4,4
56,52,4,4
75,80,5,4
48,58,5,6
94,87,6,6
13,90,4,5
1,47,4,6
21,22,4,5
46,18,6,4
90,96,4,4
85,53,5,6
20,6,5,6
62,32,5,4
23,73,4,7
66,88,5,6
28,38,4,5
63,26,5,4
78,90,5,7
5,5,7,5
