4,81,7,7
18,80,4,7
3,53,4,6
71,52,5,4
70,5,6,7
27,43,4,4
22,25,7,7
55,12,5,7
65,75,5,6
81,46,4,7
89,6,4,4
31,15,6,7
7,44,6,4
57,93,4,7
69,57,6,6
43,49,4,4
43,94,4,4
52,83,6,6
36,23,7,6
55,32,6,5
62,47,7,5
45,65,7,5
14,45,6,7
40,13,7,6
58,2,6,5
48,4,4,6
94,76,5,5
90,12,7,5
47,79,4,4
64,30,4,6
32,33,4,7
82,70,7,7
47,27,5,4
40,42,7,4
22,45,4,7
94,63,6,5
80,3,4,6
24,3,4,6
67,19,6,7
88,46,5,6
26,59,6,4
94,48,4,7
3,22,6,6
7,60,7,7
7,32,5,5
92,33,6,7
12,80,4,5
3,14,4,6
82,35,7,4
9,8,4,4
48,45,4,7
77,16,7,5
17,61,6,5
34,65,6,4
8,13,4,6
89,21,4,5
24,68,5,4
81,95,5,5
75,38,6,6
60,83,5,6
58,38,7,5
81,83,7,5
64,54,4,5
68,83,5,5
37,86,7,6
46,85,4,4
14,68,6,4
54,73,5,5
66,92,5,5
90,84,4,7
8,73,4,5
50,91,5,7
12,3,4,4
77,57,7,5
74,75,7,4
84,78,7,4
31,9,7,5
26,11,4,7
13,28,6,7
91,69,4,4
53,49,6,5
13,21,4,6
38,30,7,6
26,91,6,4
16,38,4,6
84,90,5,4
16,9,6,7
57,58,4,7
32,82,4,5
4,5,4,5
1,70,4,7
15,53,5,7
1,39,4,4
61,22,4,5
94,0,5,5
33,51,6,4
40,55,5,6
19,90,5,7
21,75,5,4
27,75,4,6
