17,60,4,6
19,82,7,7
59,34,5,6
90,46,4,5
62,42,4,4
51,80,4,7
91,71,4,5
10,92,5,5
53,11,6,5
94,13,6,6
47,32,5,4
78,48,5,5
91,62,5,6
43,51,5,6
23,93,5,6
3,69,6,6
1,60,7,7
8,32,7,4
95,84,5,5
35,1,6,6
27,53,5,4
2,0,4,7
61,88,6,7
21,6,4,6
58,77,7,7
30,11,6,4
43,67,5,4
68,19,5,6
80,1,7,6
30,44,7,4
68,47,5,7
81,65,4,4
33,49,4,6
7,47,4,5
9,60,7,6
7,21,7,6
86,56,4,4
82,42,5,5
58,58,4,7
20,40,5,4
1,79,4,4
14,8,4,4
82,17,5,4
27,25,7,4
83,77,4,7
18,17,4,5
33,90,4,5
29,70,6,6
30,36,5,7
54,17,6,6
19,32,6,6
67,59,7,7
80,12,7,4
75,72,7,5
65,0,5,6
40,13,5,7
40,8,5,4
42,28,4,7
92,0,7,4
70,89,5,5
48,13,4,7
1,46,4,6
70,67,5,4
92,24,6,4
12,52,4,5
91,96,7,4
78,30,5,5
54,88,6,7
47,4,5,6
0,87,6,4
76,79,6,7
40,88,7,5
0,9,6,5
4,15,6,4
71,38,7,4
89,35,5,5
47,38,5,6
20,68,7,6
13,46,6,4
28,1,6,4
66,13,4,4
32,65,6,4
37,71,4,5
38,56,4,4
82,96,4,4
0,35,6,6
11,40,7,5
22,58,7,4
91,57,5,4
89,85,5,4
13,75,4,5
72,6,6,6
32,18,6,6
14,0,6,4
45,58,7,4
96,52,4,4
1,22,5,7
49,25,5,5
60,26,6,7
88,5,4,6
