13,27,6,7
25,20,4,7
56,60,6,4
10,70,6,6
91,21,6,5
28,73,7,6
43,23,6,7
51,90,7,5
10,9,6,7
70,10,7,5
81,8,6,5
75,84,4,5
58,6,4,7
30,82,7,6
94,95,4,4
75,42,6,6
24,45,6,7
38,34,7,7
19,40,4,5
30,16,6,7
62,83,7,4
40,75,7,7
9,83,5,6
24,2,6,5
94,34,4,5
50,26,4,7
35,94,7,4
69,90,7,6
73,27,7,4
65,24,4,6
22,32,6,7
16,84,5,6
52,11,4,7
36,52,7,5
86,64,4,5
96,46,4,6
46,1,5,4
79,61,4,6
82,73,5,7
85,86,4,6
39,88,5,4
3,1,6,6
3,93,7,7
48,56,5,7
9,46,6,4
3,58,4,4
29,60,7,5
17,22,5,4
94,75,6,6
96,1,4,6
48,76,6,6
59,19,7,4
79,50,7,6
73,75,6,5
51,21,7,4
1,69,6,7
85,44,5,4
76,0,5,5
82,29,5,6
63,2,4,5
9,36,4,5
55,82,4,4
61,70,4,6
57,43,7,4
36,4,7,7
22,80,7,6
78,17,4,6
22,63,6,4
76,33,5,7
63,48,5,4
60,31,4,7
21,94,7,4
0,12,7,7
32,43,5,6
91,28,7,4
11,51,4,7
40,68,6,4
14,63,7,4
88,78,5,7
95,65,4,7
94,84,5,6
1,27,6,7
88,4,4,5
12,92,4,6
85,58,6,5
70,53,6,6
58,53,6,5
74,70,4,4
1,42,6,5
3,77,4,5
38,46,5,5
1,86,4,5
23,69,4,6
45,49,5,4
67,60,6,6
23,8,5,7
89,10,5,7
45,6,4,4
30,30,4,6
44,12,5,4
