35,59,5,7
48,37,6,4
87,49,6,5
17,57,5,6
64,32,6,6
80,80,7,7
90,26,5,6
76,67,4,7
27,64,7,5
1,65,7,6
14,81,5,6
38,14,4,7
46,48,5,6
91,72,6,6
9,22,4,5
88,94,4,4
75,56,4,5
70,17,4,4
66,90,7,5
55,60,5,4
32,76,6,4
78,43,6,4
78,31,5,5
91,40,4,7
21,15,7,4
78,24,5,5
11,15,7,6
39,3,6,6
59,72,5,4
96,29,4,7
51,19,7,5
23,95,4,5
55,43,6,4
52,87,4,5
82,61,5,4
16,47,5,5
4,86,6,4
33,1,5,4
65,45,6,4
31,22,5,5
7,35,6,5
42,90,7,6
9,44,5,7
23,77,6,4
31,12,4,4
46,10,7,6
2,24,5,5
1,57,7,7
52,0,7,6
13,92,4,4
24,88,6,4
5,14,4,6
72,36,4,7
1,91,5,6
38,52,6,6
33,40,5,7
95,66,5,5
76,9,7,4
1,78,7,4
53,25,7,6
14,73,4,4
5,0,6,7
89,79,4,5
53,53,4,5
75,14,6,4
10,57,4,6
22,47,7,6
15,32,7,6
2,48,5,7
74,79,5,4
19,0,7,6
61,85,5,4
40,27,6,4
50,70,7,5
56,81,4,5
10,65,6,6
26,54,5,7
78,92,7,7
58,50,7,6
47,61,4,4
39,78,4,4
87,10,5,5
36,68,5,4
44,71,5,5
95,3,5,6
4,72,6,5
7,92,4,6
64,17,4,7
45,78,4,7
23,20,6,4
31,33,6,4
32,95,6,5
57,92,7,4
14,1,4,7
0,4,4,6
40,42,5,5
21,70,4,6
63,11,7,4
70,3,5,4
69,64,5,7
