88,40,7,5
20,3,6,7
33,83,6,7
70,85,5,7
2,38,5,7
84,71,5,6
0,77,7,7
17,25,5,6
28,43,6,7
27,75,5,5
48,18,4,4
3,87,4,6
26,53,4,5
82,33,7,4
58,81,7,5
25,27,6,6
76,31,4,4
85,51,4,4
56,52,5,5
34,75,6,5
61,94,5,6
46,74,4,6
27,95,4,5
55,88,6,5
70,53,5,6
44,24,4,4
15,76,6,6
57,11,4,5
41,38,7,4
62,20,4,4
11,88,7,5
16,65,5,7
49,41,5,4
50,64,6,4
93,61,4,4
92,71,5,4
35,5,7,4
41,66,6,6
72,5,7,5
36,15,7,5
6,63,4,4
33,59,6,5
91,48,4,7
18,38,6,7
4,51,6,6
64,0,7,4
83,57,7,6
22,46,4,5
95,18,4,5
56,33,4,6
74,16,7,6
67,34,5,5
94,85,6,6
68,93,4,4
47,2,5,6
63,12,6,5
36,49,7,7
20,54,5,5
82,86,6,6
92,76,4,4
52,74,7,5
28,3,4,5
80,46,4,5
88,20,5,5
48,55,6,5
27,17,6,6
4,24,6,4
41,33,5,4
42,93,4,5
79,26,6,4
59,1,4,5
83,12,5,5
6,95,5,5
71,78,6,6
5,1,7,4
67,45,4,4
20,92,5,7
8,12,5,7
1,11,6,6
51,81,4,5
47,12,5,4
91,28,5,5
96,3,4,4
11,41,5,7
72,72,7,4
26,59,6,5
70,62,7,7
82,81,6,4
49,23,7,7
43,85,5,4
29,68,7,6
58,59,7,6
49,93,5,6
32,24,7,6
83,3,5,7
11,53,5,5
74,38,6,5
4,69,7,7
62,29,4,5
88,94,5,5
