50,42,2,2
35,82,2,2
21,8,2,2
95,68,2,2
54,53,2,2
68,85,2,2
90,87,2,2
49,27,2,2
69,69,2,2
51,63,2,2
71,43,2,2
11,26,2,2
79,45,2,2
30,32,2,2
19,12,2,2
39,78,2,2
47,2,2,2
65,3,2,2
46,80,2,2
7,35,2,2
80,6,2,2
38,71,2,2
84,56,2,2
34,95,2,2
97,46,2,2
50,55,2,2
36,5,2,2
87,68,2,2
39,66,2,2
22,12,2,2
7,80,2,2
27,23,2,2
79,69,2,2
75,30,2,2
11,92,2,2
60,70,2,2
36,11,2,2
23,72,2,2
62,35,2,2
27,1,2,2
10,12,2,2
84,83,2,2
40,0,2,2
4,74,2,2
6,55,2,2
91,92,2,2
93,16,2,2
16,94,2,2
6,41,2,2
24,26,2,2
27,45,2,2
19,67,2,2
23,37,2,2
29,38,2,2
55,41,2,2
36,63,2,2
4,61,2,2
88,62,2,2
94,49,2,2
87,19,2,2
77,74,2,2
36,27,2,2
8,29,2,2
86,25,2,2
74,14,2,2
34,52,2,2
89,22,2,2
38,32,2,2
7,26,2,2
93,60,2,2
86,47,2,2
62,65,2,2
18,30,2,2
52,84,2,2
17,90,2,2
18,52,2,2
0,86,2,2
52,89,2,2
35,75,2,2
65,70,2,2
59,45,2,2
38,83,2,2
70,91,2,2
81,60,2,2
11,71,2,2
46,37,2,2
8,76,2,2
21,47,2,2
32,37,2,2
61,11,2,2
71,6,2,2
78,18,2,2
56,29,2,2
5,31,2,2
78,12,2,2
50,97,2,2
3,77,2,2
84,17,2,2
35,89,2,2
19,24,2,2
56,90,2,2
2,4,2,2
2,29,2,2
21,88,2,2
66,73,2,2
90,59,2,2
24,76,2,2
67,45,2,2
91,49,2,2
38,23,2,2
96,37,2,2
67,33,2,2
10,5,2,2
50,71,2,2
20,77,2,2
0,92,2,2
29,17,2,2
85,98,2,2
31,84,2,2
90,16,2,2
4,67,2,2
38,98,2,2
76,51,2,2
43,81,2,2
98,59,2,2
57,71,2,2
55,80,2,2
30,51,2,2
2,35,2,2
16,58,2,2
17,17,2,2
89,35,2,2
11,66,2,2
18,42,2,2
77,33,2,2
3,8,2,2
43,48,2,2
45,28,2,2
49,85,2,2
28,11,2,2
44,54,2,2
40,9,2,2
17,27,2,2
0,89,2,2
72,75,2,2
61,89,2,2
0,77,2,2
31,96,2,2
24,3,2,2
93,65,2,2
41,60,2,2
50,75,2,2
86,75,2,2
97,5,2,2
66,48,2,2
25,61,2,2
37,17,2,2
17,70,2,2
1,32,2,2
26,80,2,2
15,87,2,2
82,67,2,2
7,21,2,2
1,63,2,2
51,9,2,2
97,10,2,2
65,9,2,2
73,72,2,2
14,97,2,2
7,70,2,2
81,53,2,2
4,19,2,2
63,78,2,2
28,54,2,2
25,52,2,2
5,47,2,2
27,76,2,2
7,59,2,2
13,38,2,2
91,12,2,2
59,98,2,2
65,81,2,2
58,77,2,2
17,73,2,2
85,35,2,2
34,71,2,2
8,95,2,2
77,98,2,2
76,92,2,2
70,2,2,2
75,55,2,2
91,1,2,2
72,61,2,2
69,58,2,2
20,83,2,2
85,13,2,2
69,73,2,2
61,29,2,2
49,59,2,2
40,39,2,2
13,13,2,2
43,57,2,2
76,66,2,2
35,32,2,2
85,29,2,2
84,80,2,2
8,47,2,2
87,40,2,2
2,95,2,2
76,45,2,2
8,88,2,2
88,6,2,2
53,45,2,2
23,31,2,2
14,90,2,2
29,48,2,2
80,63,2,2
17,47,2,2
60,26,2,2
57,8,2,2
4,24,2,2
54,36,2,2
66,61,2,2
33,29,2,2
10,18,2,2
42,30,2,2
43,44,2,2
85,51,2,2
12,31,2,2
61,61,2,2
33,25,2,2
56,83,2,2
46,43,2,2
88,84,2,2
35,21,2,2
71,31,2,2
46,8,2,2
34,1,2,2
74,41,2,2
25,83,2,2
95,91,2,2
93,19,2,2
49,34,2,2
14,23,2,2
73,51,2,2
38,50,2,2
72,83,2,2
55,32,2,2
26,67,2,2
19,5,2,2
