40,89,2,2
64,49,2,2
79,11,2,2
29,50,2,2
20,31,2,2
84,5,2,2
77,34,2,2
24,85,2,2
35,84,2,2
95,11,2,2
61,56,2,2
87,55,2,2
23,46,2,2
52,28,2,2
62,64,2,2
50,83,2,2
67,74,2,2
85,17,2,2
73,16,2,2
72,45,2,2
92,91,2,2
19,62,2,2
26,20,2,2
4,46,2,2
80,24,2,2
41,83,2,2
29,64,2,2
56,13,2,2
75,40,2,2
61,28,2,2
5,74,2,2
98,57,2,2
41,56,2,2
76,58,2,2
40,33,2,2
75,63,2,2
37,14,2,2
72,6,2,2
92,76,2,2
26,75,2,2
8,21,2,2
85,95,2,2
10,30,2,2
37,36,2,2
66,80,2,2
57,46,2,2
60,50,2,2
25,23,2,2
45,38,2,2
34,80,2,2
10,13,2,2
49,25,2,2
6,32,2,2
78,5,2,2
55,86,2,2
10,82,2,2
10,39,2,2
56,17,2,2
50,94,2,2
69,96,2,2
79,49,2,2
79,21,2,2
60,59,2,2
90,80,2,2
97,32,2,2
27,35,2,2
19,45,2,2
41,18,2,2
67,4,2,2
25,79,2,2
38,48,2,2
28,12,2,2
44,84,2,2
20,50,2,2
96,82,2,2
0,97,2,2
1,80,2,2
0,10,2,2
22,4,2,2
89,30,2,2
81,39,2,2
21,76,2,2
74,74,2,2
55,5,2,2
25,42,2,2
46,45,2,2
76,55,2,2
95,93,2,2
70,50,2,2
24,30,2,2
36,23,2,2
38,8,2,2
50,42,2,2
83,78,2,2
71,56,2,2
6,36,2,2
66,8,2,2
31,5,2,2
13,50,2,2
93,45,2,2
73,94,2,2
72,67,2,2
24,33,2,2
83,73,2,2
78,37,2,2
88,17,2,2
62,18,2,2
13,9,2,2
77,29,2,2
46,74,2,2
92,95,2,2
14,80,2,2
89,83,2,2
12,45,2,2
64,2,2,2
97,77,2,2
86,25,2,2
0,51,2,2
47,83,2,2
64,36,2,2
19,4,2,2
50,90,2,2
92,15,2,2
92,5,2,2
31,67,2,2
18,78,2,2
62,70,2,2
7,17,2,2
92,67,2,2
82,57,2,2
63,31,2,2
98,64,2,2
43,50,2,2
20,11,2,2
16,14,2,2
82,8,2,2
66,70,2,2
1,92,2,2
57,51,2,2
1,2,2,2
13,41,2,2
20,16,2,2
47,5,2,2
98,47,2,2
98,67,2,2
69,66,2,2
8,72,2,2
36,18,2,2
95,66,2,2
7,86,2,2
52,45,2,2
18,87,2,2
7,61,2,2
80,93,2,2
35,9,2,2
49,32,2,2
19,57,2,2
51,38,2,2
98,93,2,2
80,42,2,2
37,4,2,2
19,41,2,2
79,57,2,2
82,15,2,2
58,30,2,2
35,92,2,2
54,23,2,2
19,28,2,2
56,35,2,2
42,30,2,2
46,48,2,2
79,81,2,2
38,93,2,2
76,69,2,2
4,69,2,2
0,55,2,2
4,59,2,2
67,11,2,2
93,54,2,2
49,68,2,2
6,49,2,2
4,20,2,2
88,63,2,2
9,2,2,2
51,54,2,2
66,28,2,2
75,6,2,2
71,59,2,2
22,92,2,2
95,16,2,2
70,14,2,2
51,0,2,2
52,69,2,2
74,34,2,2
54,9,2,2
6,97,2,2
21,34,2,2
67,33,2,2
69,44,2,2
17,8,2,2
5,66,2,2
57,66,2,2
24,8,2,2
41,44,2,2
89,42,2,2
29,25,2,2
49,79,2,2
45,2,2,2
10,88,2,2
33,77,2,2
69,47,2,2
73,28,2,2
7,40,2,2
43,64,2,2
48,17,2,2
56,93,2,2
92,18,2,2
86,98,2,2
31,57,2,2
63,85,2,2
67,53,2,2
29,53,2,2
71,72,2,2
48,60,2,2
15,68,2,2
68,0,2,2
22,97,2,2
73,97,2,2
88,5,2,2
39,60,2,2
73,23,2,2
80,97,2,2
57,98,2,2
21,8,2,2
30,93,2,2
33,54,2,2
52,87,2,2
86,85,2,2
0,65,2,2
6,5,2,2
60,92,2,2
80,88,2,2
93,30,2,2
89,49,2,2
85,91,2,2
79,53,2,2
37,70,2,2
53,76,2,2
32,83,2,2
36,97,2,2
