55,3,2,2
71,86,2,2
7,47,2,2
16,3,2,2
25,33,2,2
67,82,2,2
33,54,2,2
80,75,2,2
79,63,2,2
50,95,2,2
42,57,2,2
60,2,2,2
35,22,2,2
4,46,2,2
1,16,2,2
92,55,2,2
18,29,2,2
24,88,2,2
46,84,2,2
87,95,2,2
17,77,2,2
24,24,2,2
41,60,2,2
15,25,2,2
54,28,2,2
13,72,2,2
67,65,2,2
42,51,2,2
75,68,2,2
28,0,2,2
25,56,2,2
84,80,2,2
8,5,2,2
78,36,2,2
1,47,2,2
4,43,2,2
38,70,2,2
75,51,2,2
40,31,2,2
70,45,2,2
48,7,2,2
64,20,2,2
71,8,2,2
1,94,2,2
25,82,2,2
27,97,2,2
4,87,2,2
81,12,2,2
6,39,2,2
59,63,2,2
0,39,2,2
22,98,2,2
96,95,2,2
82,55,2,2
68,60,2,2
85,58,2,2
64,81,2,2
20,47,2,2
46,14,2,2
10,18,2,2
59,54,2,2
76,65,2,2
23,8,2,2
89,49,2,2
96,45,2,2
59,46,2,2
65,28,2,2
27,19,2,2
73,1,2,2
72,28,2,2
77,31,2,2
76,26,2,2
29,67,2,2
60,90,2,2
54,20,2,2
27,60,2,2
87,18,2,2
34,51,2,2
42,71,2,2
92,39,2,2
35,11,2,2
72,70,2,2
88,9,2,2
55,16,2,2
90,65,2,2
17,32,2,2
81,79,2,2
91,7,2,2
77,48,2,2
57,41,2,2
57,33,2,2
87,92,2,2
34,34,2,2
71,11,2,2
3,82,2,2
16,40,2,2
66,86,2,2
95,90,2,2
68,23,2,2
5,13,2,2
53,63,2,2
50,88,2,2
92,33,2,2
24,93,2,2
8,33,2,2
42,4,2,2
3,23,2,2
11,11,2,2
38,38,2,2
5,16,2,2
42,85,2,2
97,16,2,2
31,47,2,2
53,50,2,2
18,6,2,2
13,42,2,2
27,52,2,2
18,80,2,2
3,8,2,2
50,29,2,2
82,83,2,2
51,68,2,2
47,95,2,2
76,57,2,2
66,12,2,2
20,64,2,2
94,61,2,2
45,50,2,2
94,36,2,2
54,8,2,2
72,18,2,2
80,94,2,2
53,86,2,2
85,73,2,2
10,94,2,2
36,85,2,2
93,94,2,2
7,75,2,2
46,40,2,2
27,46,2,2
19,35,2,2
31,97,2,2
91,25,2,2
55,13,2,2
59,76,2,2
12,89,2,2
35,43,2,2
95,82,2,2
5,33,2,2
47,75,2,2
73,82,2,2
72,37,2,2
80,41,2,2
11,64,2,2
47,90,2,2
23,18,2,2
94,8,2,2
5,61,2,2
37,98,2,2
63,53,2,2
44,96,2,2
15,22,2,2
30,14,2,2
76,23,2,2
62,56,2,2
9,22,2,2
23,61,2,2
58,7,2,2
74,78,2,2
1,20,2,2
81,68,2,2
3,69,2,2
76,83,2,2
94,24,2,2
69,69,2,2
69,79,2,2
27,74,2,2
21,21,2,2
73,42,2,2
21,87,2,2
55,45,2,2
49,2,2,2
45,60,2,2
48,78,2,2
31,78,2,2
77,92,2,2
38,34,2,2
96,74,2,2
53,37,2,2
27,11,2,2
90,4,2,2
48,23,2,2
16,35,2,2
69,90,2,2
26,37,2,2
74,8,2,2
56,68,2,2
85,54,2,2
96,33,2,2
9,68,2,2
74,94,2,2
13,3,2,2
25,14,2,2
27,27,2,2
95,20,2,2
15,67,2,2
89,1,2,2
9,81,2,2
1,13,2,2
91,84,2,2
58,58,2,2
36,95,2,2
38,82,2,2
95,67,2,2
86,88,2,2
47,55,2,2
84,42,2,2
56,55,2,2
66,6,2,2
37,17,2,2
13,59,2,2
60,68,2,2
33,31,2,2
59,97,2,2
0,9,2,2
41,88,2,2
75,4,2,2
58,24,2,2
91,74,2,2
30,27,2,2
24,50,2,2
77,89,2,2
42,81,2,2
85,1,2,2
26,63,2,2
37,60,2,2
87,81,2,2
37,0,2,2
81,37,2,2
38,48,2,2
28,87,2,2
34,88,2,2
71,22,2,2
68,56,2,2
72,74,2,2
0,58,2,2
98,71,2,2
49,26,2,2
74,13,2,2
82,87,2,2
