26,25,2,2
11,12,2,2
71,72,2,2
94,93,2,2
53,76,2,2
63,15,2,2
35,10,2,2
70,38,2,2
64,72,2,2
84,75,2,2
48,42,2,2
36,35,2,2
11,53,2,2
68,70,2,2
80,61,2,2
0,30,2,2
2,16,2,2
92,90,2,2
33,59,2,2
94,24,2,2
77,62,2,2
32,0,2,2
62,1,2,2
31,13,2,2
29,67,2,2
58,64,2,2
23,45,2,2
69,21,2,2
83,6,2,2
6,43,2,2
44,93,2,2
6,59,2,2
26,31,2,2
96,19,2,2
64,39,2,2
18,88,2,2
82,78,2,2
37,49,2,2
81,83,2,2
2,27,2,2
2,83,2,2
58,29,2,2
17,96,2,2
74,78,2,2
27,13,2,2
96,27,2,2
54,84,2,2
22,69,2,2
53,17,2,2
46,47,2,2
43,27,2,2
5,53,2,2
67,8,2,2
35,27,2,2
12,31,2,2
0,58,2,2
76,57,2,2
81,52,2,2
5,97,2,2
88,0,2,2
31,42,2,2
0,97,2,2
54,52,2,2
6,87,2,2
40,75,2,2
72,94,2,2
55,55,2,2
93,82,2,2
79,7,2,2
60,71,2,2
59,2,2,2
77,30,2,2
25,64,2,2
19,49,2,2
0,70,2,2
91,60,2,2
4,37,2,2
2,19,2,2
44,52,2,2
12,58,2,2
18,7,2,2
81,28,2,2
66,12,2,2
31,27,2,2
64,87,2,2
48,32,2,2
84,23,2,2
81,17,2,2
24,79,2,2
7,4,2,2
36,32,2,2
20,17,2,2
50,3,2,2
26,91,2,2
9,75,2,2
54,90,2,2
95,32,2,2
41,79,2,2
12,8,2,2
26,50,2,2
54,64,2,2
55,44,2,2
88,38,2,2
63,68,2,2
18,2,2,2
66,77,2,2
21,42,2,2
39,85,2,2
23,53,2,2
28,6,2,2
62,95,2,2
64,49,2,2
51,82,2,2
59,9,2,2
51,26,2,2
11,39,2,2
92,30,2,2
31,52,2,2
1,42,2,2
24,34,2,2
43,11,2,2
38,88,2,2
36,14,2,2
41,57,2,2
91,22,2,2
22,8,2,2
22,91,2,2
34,5,2,2
5,34,2,2
91,78,2,2
1,61,2,2
76,49,2,2
67,31,2,2
39,61,2,2
87,92,2,2
27,44,2,2
13,20,2,2
58,37,2,2
44,78,2,2
30,78,2,2
98,53,2,2
23,5,2,2
87,35,2,2
12,64,2,2
2,8,2,2
36,65,2,2
43,14,2,2
68,46,2,2
15,66,2,2
32,86,2,2
49,76,2,2
54,37,2,2
85,15,2,2
2,55,2,2
85,11,2,2
41,34,2,2
95,67,2,2
79,4,2,2
23,15,2,2
31,70,2,2
25,21,2,2
45,64,2,2
21,60,2,2
27,84,2,2
89,11,2,2
26,88,2,2
58,51,2,2
72,30,2,2
41,69,2,2
4,66,2,2
29,93,2,2
36,21,2,2
90,87,2,2
31,9,2,2
75,52,2,2
70,6,2,2
25,57,2,2
66,63,2,2
16,61,2,2
67,36,2,2
58,42,2,2
12,73,2,2
56,95,2,2
68,89,2,2
52,73,2,2
91,38,2,2
34,18,2,2
54,68,2,2
0,73,2,2
62,83,2,2
75,22,2,2
28,41,2,2
25,74,2,2
55,24,2,2
98,94,2,2
51,49,2,2
72,88,2,2
95,42,2,2
24,0,2,2
69,66,2,2
9,93,2,2
98,46,2,2
69,81,2,2
70,12,2,2
65,0,2,2
93,63,2,2
61,42,2,2
4,71,2,2
40,41,2,2
73,35,2,2
6,78,2,2
65,19,2,2
9,88,2,2
58,18,2,2
45,57,2,2
76,35,2,2
81,56,2,2
49,14,2,2
6,15,2,2
30,45,2,2
1,2,2,2
17,39,2,2
44,33,2,2
75,25,2,2
43,83,2,2
14,24,2,2
64,27,2,2
61,76,2,2
46,6,2,2
89,27,2,2
19,93,2,2
85,71,2,2
77,96,2,2
15,86,2,2
58,57,2,2
17,56,2,2
28,21,2,2
78,27,2,2
23,31,2,2
77,17,2,2
27,16,2,2
72,3,2,2
95,54,2,2
85,38,2,2
47,72,2,2
89,52,2,2
83,67,2,2
98,57,2,2
30,17,2,2
89,42,2,2
