8,67,11,11
89,55,9,8
16,13,7,8
11,28,12,9
50,59,10,7
51,78,10,11
45,34,8,8
72,10,12,7
38,59,10,11
83,29,8,12
88,6,8,12
65,78,7,13
70,92,10,7
64,55,13,13
74,78,12,8
14,56,6,7
28,28,6,13
13,45,12,8
53,7,8,12
85,19,9,7
66,25,12,7
30,76,12,12
83,69,11,6
0,49,8,6
36,0,11,7
67,39,13,6
43,48,7,8
29,46,12,7
7,83,11,12
0,30,9,12
92,91,8,9
78,48,6,6
26,12,9,8
39,92,11,8
38,23,6,13
8,14,7,10
29,55,8,11
82,92,9,7
0,5,6,11
22,3,12,8
41,8,6,13
92,82,6,8
21,66,6,10
57,24,7,6
93,31,6,12
20,89,11,9
92,45,7,8
60,36,6,13
52,69,8,6
51,46,8,9
