45,1,13,11
72,20,12,11
38,29,12,11
68,56,7,8
57,29,11,9
31,10,13,7
14,70,12,13
90,70,8,11
0,34,13,6
58,14,8,6
71,37,8,9
67,85,13,13
27,87,12,7
2,22,11,7
59,55,8,6
85,7,6,8
1,13,8,7
0,41,6,7
21,15,7,12
42,66,6,8
57,66,10,10
8,50,8,12
17,49,11,8
16,89,8,8
73,74,8,6
87,40,10,7
77,61,13,7
14,28,13,9
80,52,11,8
80,34,6,9
73,7,10,10
4,90,6,6
33,52,13,8
34,79,7,6
89,87,9,13
51,83,11,10
91,0,7,6
12,7,7,8
30,63,9,12
54,40,12,13
85,16,10,8
2,69,6,7
94,49,6,11
29,33,6,13
21,58,6,11
31,19,13,7
59,2,10,10
47,15,10,13
1,57,6,8
2,1,9,7
