23,5,6,11
24,59,13,13
74,2,11,6
44,25,10,6
16,38,13,6
46,82,11,11
88,36,7,12
71,22,11,9
86,84,6,7
57,59,6,11
42,39,8,11
76,52,11,9
32,76,10,9
2,36,10,11
89,10,6,8
66,71,9,6
21,76,7,9
54,46,7,9
58,87,12,13
92,49,8,11
10,8,11,6
59,26,7,7
57,37,8,8
0,84,10,10
32,45,8,12
70,79,11,6
47,9,7,8
57,11,12,13
45,51,7,7
5,70,10,11
17,25,10,11
4,23,8,10
46,63,6,13
29,90,11,6
93,21,6,6
34,30,8,7
31,7,11,11
54,1,8,7
12,51,6,11
18,88,9,8
69,32,11,7
79,66,9,12
0,57,11,12
2,4,7,11
77,45,7,6
77,93,10,6
14,17,13,7
62,48,13,10
17,63,6,12
89,71,6,9
