56,83,12,11
27,80,11,10
43,21,7,13
10,25,12,10
10,90,10,9
83,54,6,13
35,48,8,11
10,45,10,11
67,56,12,11
82,26,13,10
17,3,11,9
89,77,8,13
60,25,9,9
52,0,11,8
2,4,11,13
30,31,12,6
23,40,8,9
33,68,10,8
23,18,9,7
57,38,11,13
76,16,8,9
89,11,6,8
73,38,10,13
70,2,9,12
48,68,6,6
45,89,10,7
9,64,6,8
61,10,6,8
72,83,11,13
39,2,6,6
53,55,13,7
17,69,8,6
83,4,7,6
90,59,6,13
26,52,8,11
36,9,11,6
1,89,8,11
5,75,6,8
63,71,6,10
42,78,6,6
54,12,6,6
71,26,8,6
0,61,6,10
91,40,7,12
0,44,9,7
91,3,9,7
46,56,6,6
12,78,9,6
70,69,11,10
32,41,8,6
