78,52,8,11
32,1,6,11
7,86,9,9
58,14,7,10
22,46,8,10
69,25,9,9
18,82,13,10
35,30,11,7
7,6,8,12
52,35,7,10
92,16,8,12
46,0,12,13
86,77,13,13
74,68,8,7
59,59,9,12
36,77,6,9
1,49,10,8
49,46,8,8
9,40,11,6
48,27,9,6
77,45,12,6
65,84,6,11
19,25,13,6
37,15,6,13
0,58,7,7
87,69,13,6
55,74,11,8
78,11,9,12
37,38,11,6
50,87,9,6
63,42,7,7
46,66,6,9
8,71,12,8
36,94,13,6
35,54,11,9
71,1,13,8
16,6,8,8
9,28,8,9
26,36,6,7
74,80,6,10
80,34,10,9
18,57,8,11
90,57,10,6
91,2,6,12
75,91,7,9
64,50,7,6
32,87,6,6
21,70,6,11
67,13,8,6
92,41,8,8
