46,48,9,10
11,77,7,11
44,24,10,10
67,45,10,12
65,19,6,13
25,87,11,8
64,87,10,11
81,18,8,10
65,64,8,11
83,60,13,8
7,41,9,9
27,52,13,13
71,9,7,9
28,28,13,7
77,79,12,10
20,1,9,8
1,30,12,7
14,19,12,8
7,52,6,8
14,90,6,8
13,61,7,9
25,39,11,9
33,71,9,7
51,7,10,7
75,70,9,8
82,39,8,11
58,26,6,12
75,32,13,6
93,14,6,9
46,80,8,10
45,94,12,6
55,63,6,11
90,86,10,12
15,30,6,10
0,2,9,6
35,3,10,10
35,18,8,7
0,11,13,10
46,36,9,6
85,4,7,9
64,4,6,7
58,48,8,12
26,70,6,11
4,76,6,9
94,25,6,10
25,10,8,8
92,49,7,7
0,87,8,13
51,15,13,8
43,63,8,10
